File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD13A3_061__1_km_monthly_NDVI_doy2020275000000_aid0001,_1_km_monthly_NDVI,aid0001,2020-10-01,314.0,0.4692,0.8881,"(0.4692,0.8881)",0.7529382,0.0531814,0.0028283,0.778375,0.8436,0.7587,0.6694,0.734675
MOD13A3_061__1_km_monthly_NDVI_doy2020306000000_aid0001,_1_km_monthly_NDVI,aid0001,2020-11-01,314.0,0.4391,0.8589,"(0.4391,0.8589)",0.7592092,0.05258,0.0027647,0.790975,0.8589,0.7732,0.6722,0.74245
MOD13A3_061__1_km_monthly_NDVI_doy2020336000000_aid0001,_1_km_monthly_NDVI,aid0001,2020-12-01,314.0,0.463,0.8648,"(0.463,0.8648)",0.7623745,0.040939,0.001676,0.7859,0.8439,0.7657,0.6851,0.741625
MOD13A3_061__1_km_monthly_NDVI_doy2021001000000_aid0001,_1_km_monthly_NDVI,aid0001,2021-01-01,314.0,0.475,0.831,"(0.475,0.831)",0.759451,0.0396465,0.0015718,0.7796,0.831,0.76435,0.6945,0.74435
MOD13A3_061__1_km_monthly_NDVI_doy2021032000000_aid0001,_1_km_monthly_NDVI,aid0001,2021-02-01,314.0,0.4432,0.8761,"(0.4432,0.8761)",0.7550545,0.0461619,0.0021309,0.773875,0.823,0.7563,0.6906,0.73985
MOD13A3_061__1_km_monthly_NDVI_doy2021060000000_aid0001,_1_km_monthly_NDVI,aid0001,2021-03-01,314.0,0.2078,0.8411,"(0.2078,0.8411)",0.7246516,0.0593226,0.0035192,0.747375,0.796,0.73305,0.6686,0.714475
MOD13A3_061__1_km_monthly_NDVI_doy2021091000000_aid0001,_1_km_monthly_NDVI,aid0001,2021-04-01,314.0,0.4695,0.8875,"(0.4695,0.8875)",0.7462984,0.046594,0.002171,0.769925,0.841,0.7458,0.6511,0.720525
MOD13A3_061__1_km_monthly_NDVI_doy2021121000000_aid0001,_1_km_monthly_NDVI,aid0001,2021-05-01,314.0,0.3146,0.9168,"(0.3146,0.9168)",0.7659083,0.0603327,0.00364,0.7958,0.8663,0.77515,0.6745,0.7457
MOD13A3_061__1_km_monthly_NDVI_doy2021152000000_aid0001,_1_km_monthly_NDVI,aid0001,2021-06-01,314.0,0.5247,0.9283,"(0.5247,0.9283)",0.7818156,0.0454017,0.0020613,0.8047,0.8618,0.7877,0.7097,0.763875
MOD13A3_061__1_km_monthly_NDVI_doy2021182000000_aid0001,_1_km_monthly_NDVI,aid0001,2021-07-01,314.0,0.4924,0.913,"(0.4924,0.913)",0.7632392,0.0500206,0.0025021,0.7856,0.8502,0.7628,0.6751,0.740875
MOD13A3_061__1_km_monthly_NDVI_doy2021213000000_aid0001,_1_km_monthly_NDVI,aid0001,2021-08-01,314.0,0.4779,0.913,"(0.4779,0.913)",0.7667404,0.0482495,0.002328,0.78765,0.848,0.7699,0.6882,0.746525
MOD13A3_061__1_km_monthly_NDVI_doy2021244000000_aid0001,_1_km_monthly_NDVI,aid0001,2021-09-01,314.0,0.5529,0.8781,"(0.5529,0.8781)",0.7422611,0.0439739,0.0019337,0.770675,0.8479,0.75335,0.6393,0.717525
MOD13A3_061__1_km_monthly_NDVI_doy2021274000000_aid0001,_1_km_monthly_NDVI,aid0001,2021-10-01,314.0,0.4821,0.8778,"(0.4821,0.8778)",0.7407567,0.0446958,0.0019977,0.7701,0.8402,0.73855,0.6519,0.720025
MOD13A3_061__1_km_monthly_NDVI_doy2021305000000_aid0001,_1_km_monthly_NDVI,aid0001,2021-11-01,314.0,0.4833,0.835,"(0.4833,0.835)",0.7577876,0.0401876,0.001615,0.781075,0.835,0.76315,0.695,0.741675
MOD13A3_061__1_km_monthly_NDVI_doy2021335000000_aid0001,_1_km_monthly_NDVI,aid0001,2021-12-01,314.0,0.5047,0.8604,"(0.5047,0.8604)",0.7582959,0.0484285,0.0023453,0.7844,0.8346,0.76805,0.6805,0.742625
MOD13A3_061__1_km_monthly_NDVI_doy2022001000000_aid0001,_1_km_monthly_NDVI,aid0001,2022-01-01,314.0,0.4424,0.8243,"(0.4424,0.8243)",0.7522965,0.0429361,0.0018435,0.77785,0.8243,0.7605,0.6731,0.73365
MOD13A3_061__1_km_monthly_NDVI_doy2022032000000_aid0001,_1_km_monthly_NDVI,aid0001,2022-02-01,314.0,0.446,0.8395,"(0.446,0.8395)",0.7354274,0.0546435,0.0029859,0.76645,0.8395,0.7432,0.6501,0.71665
MOD13A3_061__1_km_monthly_NDVI_doy2022060000000_aid0001,_1_km_monthly_NDVI,aid0001,2022-03-01,314.0,0.4082,0.8914,"(0.4082,0.8914)",0.7351398,0.0562394,0.0031629,0.7608,0.8273,0.744,0.6545,0.71325
MOD13A3_061__1_km_monthly_NDVI_doy2022091000000_aid0001,_1_km_monthly_NDVI,aid0001,2022-04-01,314.0,0.5342,0.8914,"(0.5342,0.8914)",0.7455968,0.044245,0.0019576,0.772375,0.8489,0.74445,0.6581,0.719875
MOD13A3_061__1_km_monthly_NDVI_doy2022121000000_aid0001,_1_km_monthly_NDVI,aid0001,2022-05-01,314.0,0.3011,0.8401,"(0.3011,0.8401)",0.7662822,0.05049,0.0025492,0.7936,0.8401,0.77365,0.6951,0.750975
MOD13A3_061__1_km_monthly_NDVI_doy2022152000000_aid0001,_1_km_monthly_NDVI,aid0001,2022-06-01,314.0,0.1795,0.8806,"(0.1795,0.8806)",0.7491758,0.0844498,0.0071318,0.790475,0.8505,0.77035,0.667,0.740175
MOD13A3_061__1_km_monthly_NDVI_doy2022182000000_aid0001,_1_km_monthly_NDVI,aid0001,2022-07-01,314.0,0.4978,0.8552,"(0.4978,0.8552)",0.7650108,0.0391954,0.0015363,0.78595,0.8428,0.7686,0.6909,0.747475
MOD13A3_061__1_km_monthly_NDVI_doy2022213000000_aid0001,_1_km_monthly_NDVI,aid0001,2022-08-01,314.0,0.5048,0.8407,"(0.5048,0.8407)",0.7680525,0.0354033,0.0012534,0.7867,0.8306,0.77465,0.7133,0.756775
MOD13A3_061__1_km_monthly_NDVI_doy2022244000000_aid0001,_1_km_monthly_NDVI,aid0001,2022-09-01,314.0,0.5281,0.8854,"(0.5281,0.8854)",0.7422885,0.0519005,0.0026937,0.773,0.8389,0.7406,0.643,0.7186
MOD13A3_061__1_km_monthly_NDVI_doy2022274000000_aid0001,_1_km_monthly_NDVI,aid0001,2022-10-01,314.0,0.5282,0.8882,"(0.5282,0.8882)",0.7693621,0.0472791,0.0022353,0.792475,0.8566,0.7724,0.6773,0.74595
MOD13A3_061__1_km_monthly_NDVI_doy2022305000000_aid0001,_1_km_monthly_NDVI,aid0001,2022-11-01,314.0,0.1134,0.8865,"(0.1134,0.8865)",0.7438452,0.106824,0.0114114,0.801275,0.8865,0.7659,0.6384,0.7342
MOD13A3_061__1_km_monthly_NDVI_doy2022335000000_aid0001,_1_km_monthly_NDVI,aid0001,2022-12-01,314.0,0.4434,0.867,"(0.4434,0.867)",0.7697815,0.0407607,0.0016614,0.79105,0.8441,0.7732,0.7024,0.754425
MOD13A3_061__1_km_monthly_NDVI_doy2023001000000_aid0001,_1_km_monthly_NDVI,aid0001,2023-01-01,314.0,0.438,0.8507,"(0.438,0.8507)",0.7516232,0.0422297,0.0017833,0.772025,0.8295,0.7557,0.6801,0.7337
MOD13A3_061__1_km_monthly_NDVI_doy2023032000000_aid0001,_1_km_monthly_NDVI,aid0001,2023-02-01,314.0,0.4559,0.8582,"(0.4559,0.8582)",0.7543417,0.0471801,0.002226,0.778175,0.841,0.75485,0.6726,0.73565
MOD13A3_061__1_km_monthly_NDVI_doy2023060000000_aid0001,_1_km_monthly_NDVI,aid0001,2023-03-01,314.0,0.4621,0.8536,"(0.4621,0.8536)",0.7484809,0.0397407,0.0015793,0.76855,0.8172,0.7504,0.684,0.734675
MOD13A3_061__1_km_monthly_NDVI_doy2023091000000_aid0001,_1_km_monthly_NDVI,aid0001,2023-04-01,314.0,0.5526,0.8965,"(0.5526,0.8965)",0.7654621,0.053596,0.0028725,0.79715,0.8907,0.76685,0.6396,0.7339
MOD13A3_061__1_km_monthly_NDVI_doy2023121000000_aid0001,_1_km_monthly_NDVI,aid0001,2023-05-01,314.0,0.5592,0.8907,"(0.5592,0.8907)",0.7721564,0.0455549,0.0020753,0.798,0.8627,0.76945,0.6884,0.751975
MOD13A3_061__1_km_monthly_NDVI_doy2023152000000_aid0001,_1_km_monthly_NDVI,aid0001,2023-06-01,314.0,0.4968,0.8677,"(0.4968,0.8677)",0.7802758,0.0388028,0.0015057,0.801475,0.8529,0.78355,0.7154,0.766425
MOD13A3_061__1_km_monthly_NDVI_doy2023182000000_aid0001,_1_km_monthly_NDVI,aid0001,2023-07-01,314.0,0.4596,0.8828,"(0.4596,0.8828)",0.7642303,0.0449415,0.0020197,0.78765,0.8517,0.76735,0.6803,0.743975
MOD13A3_061__1_km_monthly_NDVI_doy2023213000000_aid0001,_1_km_monthly_NDVI,aid0001,2023-08-01,314.0,0.4891,0.8517,"(0.4891,0.8517)",0.7527271,0.0411573,0.0016939,0.777775,0.8269,0.75755,0.6654,0.73055
MOD13A3_061__1_km_monthly_NDVI_doy2023244000000_aid0001,_1_km_monthly_NDVI,aid0001,2023-09-01,314.0,0.4688,0.8229,"(0.4688,0.8229)",0.735058,0.0397613,0.001581,0.75625,0.8116,0.7377,0.6597,0.71555
MOD13A3_061__1_km_monthly_NDVI_doy2023274000000_aid0001,_1_km_monthly_NDVI,aid0001,2023-10-01,314.0,0.4701,0.8094,"(0.4701,0.8094)",0.746578,0.0367591,0.0013512,0.770075,0.8094,0.75165,0.6822,0.73105
MOD13A3_061__1_km_monthly_NDVI_doy2023305000000_aid0001,_1_km_monthly_NDVI,aid0001,2023-11-01,314.0,0.5143,0.8206,"(0.5143,0.8206)",0.7582831,0.0359121,0.0012897,0.778525,0.8206,0.76345,0.7028,0.7456
MOD13A3_061__1_km_monthly_NDVI_doy2023335000000_aid0001,_1_km_monthly_NDVI,aid0001,2023-12-01,314.0,0.4668,0.8234,"(0.4668,0.8234)",0.7514971,0.0426444,0.0018185,0.77955,0.8234,0.758,0.6683,0.73435
MOD13A3_061__1_km_monthly_NDVI_doy2024001000000_aid0001,_1_km_monthly_NDVI,aid0001,2024-01-01,314.0,0.4502,0.869,"(0.4502,0.869)",0.7639933,0.0501662,0.0025166,0.789825,0.8533,0.76735,0.6795,0.744425
MOD13A3_061__1_km_monthly_NDVI_doy2024032000000_aid0001,_1_km_monthly_NDVI,aid0001,2024-02-01,314.0,0.3909,0.8763,"(0.3909,0.8763)",0.7343535,0.0545127,0.0029716,0.7666,0.84,0.73825,0.6375,0.709125
MOD13A3_061__1_km_monthly_NDVI_doy2024061000000_aid0001,_1_km_monthly_NDVI,aid0001,2024-03-01,314.0,0.3451,0.9061,"(0.3451,0.9061)",0.7039541,0.0737846,0.0054442,0.75045,0.8825,0.70655,0.5281,0.6598
MOD13A3_061__1_km_monthly_NDVI_doy2024092000000_aid0001,_1_km_monthly_NDVI,aid0001,2024-04-01,314.0,0.3811,0.8825,"(0.3811,0.8825)",0.7100971,0.0510772,0.0026089,0.7358,0.8108,0.71065,0.6116,0.685575
MOD13A3_061__1_km_monthly_NDVI_doy2024122000000_aid0001,_1_km_monthly_NDVI,aid0001,2024-05-01,314.0,0.4509,0.8528,"(0.4509,0.8528)",0.7674605,0.0426574,0.0018197,0.788975,0.8484,0.77055,0.6909,0.747875
MOD13A3_061__1_km_monthly_NDVI_doy2024153000000_aid0001,_1_km_monthly_NDVI,aid0001,2024-06-01,314.0,0.4941,0.8528,"(0.4941,0.8528)",0.7845207,0.0395077,0.0015609,0.8055,0.8516,0.7892,0.7282,0.774325
MOD13A3_061__1_km_monthly_NDVI_doy2024183000000_aid0001,_1_km_monthly_NDVI,aid0001,2024-07-01,314.0,0.4762,0.8289,"(0.4762,0.8289)",0.7661611,0.0382733,0.0014648,0.791925,0.8289,0.77175,0.6938,0.751975
MOD13A3_061__1_km_monthly_NDVI_doy2024214000000_aid0001,_1_km_monthly_NDVI,aid0001,2024-08-01,314.0,0.4396,0.8342,"(0.4396,0.8342)",0.7692583,0.0411133,0.0016903,0.795475,0.8342,0.7762,0.6918,0.753225
MOD13A3_061__1_km_monthly_NDVI_doy2024245000000_aid0001,_1_km_monthly_NDVI,aid0001,2024-09-01,314.0,0.4469,0.8478,"(0.4469,0.8478)",0.7499217,0.0444798,0.0019785,0.777575,0.8478,0.75365,0.6554,0.72655
MOD13A3_061__1_km_monthly_NDVI_doy2024275000000_aid0001,_1_km_monthly_NDVI,aid0001,2024-10-01,314.0,0.4643,0.8554,"(0.4643,0.8554)",0.7517389,0.0470483,0.0022135,0.778075,0.8521,0.7548,0.6546,0.727625
MOD13A3_061__1_km_monthly_NDVI_doy2024306000000_aid0001,_1_km_monthly_NDVI,aid0001,2024-11-01,314.0,0.4519,0.8553,"(0.4519,0.8553)",0.7467838,0.0531061,0.0028203,0.775875,0.8373,0.7561,0.6738,0.7331
MOD13A3_061__1_km_monthly_NDVI_doy2024336000000_aid0001,_1_km_monthly_NDVI,aid0001,2024-12-01,314.0,0.4656,0.8526,"(0.4656,0.8526)",0.762278,0.0364583,0.0013292,0.7838,0.8243,0.77,0.7027,0.750625
MOD13A3_061__1_km_monthly_NDVI_doy2025001000000_aid0001,_1_km_monthly_NDVI,aid0001,2025-01-01,314.0,0.5033,0.8455,"(0.5033,0.8455)",0.7849965,0.0383674,0.0014721,0.8072,0.8455,0.79115,0.7269,0.774875
MOD13A3_061__1_km_monthly_NDVI_doy2025032000000_aid0001,_1_km_monthly_NDVI,aid0001,2025-02-01,314.0,0.5373,0.8421,"(0.5373,0.8421)",0.7363863,0.0482741,0.0023304,0.75905,0.8256,0.73515,0.6505,0.71345
MOD13A3_061__1_km_monthly_NDVI_doy2025060000000_aid0001,_1_km_monthly_NDVI,aid0001,2025-03-01,314.0,0.4694,0.7984,"(0.4694,0.7984)",0.7362959,0.0401437,0.0016115,0.7596,0.7984,0.74525,0.671,0.723375
MOD13A3_061__1_km_monthly_NDVI_doy2025091000000_aid0001,_1_km_monthly_NDVI,aid0001,2025-04-01,314.0,0.4837,0.7947,"(0.4837,0.7947)",0.7387987,0.0338304,0.0011445,0.758425,0.7947,0.7461,0.6784,0.7263
MOD13A3_061__1_km_monthly_NDVI_doy2025121000000_aid0001,_1_km_monthly_NDVI,aid0001,2025-05-01,314.0,0.5442,0.8388,"(0.5442,0.8388)",0.7655535,0.0410506,0.0016851,0.790175,0.8388,0.77175,0.6916,0.74965
MOD13A3_061__1_km_monthly_NDVI_doy2025152000000_aid0001,_1_km_monthly_NDVI,aid0001,2025-06-01,314.0,0.5502,0.8509,"(0.5502,0.8509)",0.784729,0.042353,0.0017938,0.8119,0.8509,0.79385,0.7071,0.76645
MOD13A3_061__1_km_monthly_NDVI_doy2025182000000_aid0001,_1_km_monthly_NDVI,aid0001,2025-07-01,314.0,0.5262,0.8436,"(0.5262,0.8436)",0.7686232,0.0373676,0.0013963,0.7905,0.8436,0.77505,0.6974,0.753025
MOD13A3_061__1_km_monthly_NDVI_doy2025213000000_aid0001,_1_km_monthly_NDVI,aid0001,2025-08-01,314.0,0.4946,0.8116,"(0.4946,0.8116)",0.7498201,0.0371187,0.0013778,0.772125,0.8116,0.7559,0.6858,0.737525
MOD13A3_061__1_km_monthly_NDVI_doy2025244000000_aid0001,_1_km_monthly_NDVI,aid0001,2025-09-01,314.0,0.5319,0.8396,"(0.5319,0.8396)",0.7212624,0.0366476,0.001343,0.74,0.789,0.7213,0.6568,0.704625
MOD13A3_061__1_km_monthly_NDVI_doy2025274000000_aid0001,_1_km_monthly_NDVI,aid0001,2025-10-01,314.0,0.4803,0.8614,"(0.4803,0.8614)",0.732286,0.0474395,0.0022505,0.7546,0.8222,0.7312,0.6419,0.70935
